time,x,y,z,gx,gy,gz,barometer
2.238,-1.10,-0.30,0.28,0.90,0.11,-0.94,1007.41
2.241,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.41
2.241,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.41
2.241,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.41
2.241,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.41
2.241,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.41
2.498,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.43
2.498,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.43
2.498,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.43
2.498,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.43
2.498,-1.10,-0.30,0.28,0.96,-0.31,-0.73,1007.43
2.503,-0.91,-0.29,0.31,0.58,-0.61,-0.61,1007.37
2.524,-0.76,-0.22,0.31,0.01,-0.76,0.69,1007.28
2.558,-0.75,-0.23,0.29,0.01,-0.76,0.69,1007.28
2.57,-0.75,-0.23,0.29,-0.12,-0.53,1.04,1007.28
2.588,-0.75,-0.23,0.29,-0.12,-0.53,1.04,1007.32
2.624,-0.80,-0.26,0.30,-0.12,-0.53,1.04,1007.32
2.656,-0.80,-0.26,0.30,-0.15,-0.30,0.99,1007.32
2.659,-0.80,-0.26,0.30,-0.15,-0.30,0.99,1007.34
2.691,-0.81,-0.28,0.30,-0.15,-0.30,0.99,1007.34
2.727,-0.81,-0.28,0.30,-0.44,0.26,1.00,1007.35
2.758,-0.66,-0.27,0.27,-0.44,0.26,1.00,1007.35
2.775,-0.66,-0.27,0.27,-0.68,0.53,0.75,1007.35
2.797,-0.66,-0.27,0.27,-0.68,0.53,0.75,1007.22
2.829,-0.80,-0.32,0.22,-0.68,0.53,0.75,1007.22
2.842,-0.80,-0.32,0.22,-0.65,0.67,0.78,1007.22
2.867,-0.80,-0.32,0.22,-0.65,0.67,0.78,1007.36
2.892,-0.66,-0.33,0.13,-0.65,0.67,0.78,1007.36
2.91,-0.66,-0.33,0.13,-0.67,1.02,0.67,1007.36
2.943,-0.66,-0.33,0.13,-0.67,1.02,0.67,1007.30
2.971,-1.05,-0.32,0.10,-0.20,0.68,0.26,1007.30
2.971,-1.05,-0.32,0.10,-0.20,0.68,0.26,1007.30
3.007,-1.05,-0.32,0.10,-0.20,0.68,0.26,1007.42
3.034,-1.16,-0.39,0.15,0.73,0.99,-0.60,1007.42
3.077,-1.16,-0.39,0.15,0.73,0.99,-0.60,1007.31
3.077,-1.16,-0.39,0.15,0.73,0.99,-0.60,1007.31
3.102,-1.14,-0.33,0.23,0.81,0.59,-0.97,1007.31
3.155,-1.14,-0.33,0.23,0.81,0.59,-0.97,1007.35
3.158,-1.16,-0.31,0.18,0.81,0.59,-0.97,1007.35
3.174,-1.16,-0.31,0.18,0.98,0.12,-1.10,1007.35
3.174,-1.16,-0.31,0.18,0.98,0.12,-1.10,1007.35
3.242,-1.16,-0.31,0.18,0.98,0.12,-1.10,1007.38
3.249,-1.19,-0.29,0.20,1.08,-0.28,-1.20,1007.38
3.288,-1.19,-0.29,0.20,1.08,-0.28,-1.20,1007.29
3.292,-1.09,-0.23,0.26,1.08,-0.28,-1.20,1007.29
3.32,-1.09,-0.23,0.26,1.17,-0.78,-0.96,1007.29
3.367,-1.09,-0.23,0.26,1.17,-0.78,-0.96,1007.35
3.371,-0.93,-0.21,0.29,0.83,-1.09,-0.65,1007.35
3.427,-0.81,-0.20,0.31,0.83,-1.09,-0.65,1007.35
3.427,-0.81,-0.20,0.31,0.83,-1.09,-0.65,1007.35
3.44,-0.81,-0.20,0.31,0.37,-1.24,0.02,1007.37
3.492,-0.76,-0.18,0.31,0.37,-1.24,0.02,1007.37
3.506,-0.76,-0.18,0.31,0.37,-1.24,0.02,1007.30
3.508,-0.76,-0.18,0.31,0.15,-1.10,0.56,1007.30
3.559,-0.72,-0.19,0.31,0.15,-1.10,0.56,1007.30
3.579,-0.72,-0.19,0.31,-0.08,-0.87,1.14,1007.30
3.582,-0.72,-0.19,0.31,-0.08,-0.87,1.14,1007.35
3.643,-0.73,-0.21,0.31,-0.08,-0.87,1.14,1007.35
3.647,-0.73,-0.21,0.31,-0.20,-0.44,1.29,1007.35
3.65,-0.73,-0.21,0.31,-0.20,-0.44,1.29,1007.28
3.693,-0.75,-0.23,0.31,-0.20,-0.44,1.29,1007.28
3.716,-0.75,-0.23,0.31,-0.51,-0.08,1.29,1007.32
3.716,-0.75,-0.23,0.31,-0.51,-0.08,1.29,1007.32
3.782,-0.67,-0.24,0.27,-0.51,-0.08,1.29,1007.32
3.792,-0.67,-0.24,0.27,-0.68,0.46,1.09,1007.26
3.829,-0.82,-0.30,0.22,-0.68,0.46,1.09,1007.26
3.833,-0.82,-0.30,0.22,-0.73,0.79,1.06,1007.26
3.858,-0.82,-0.30,0.22,-0.73,0.79,1.06,1007.25
3.896,-0.79,-0.29,0.24,-0.73,0.79,1.06,1007.25
3.917,-0.79,-0.29,0.24,-0.56,1.40,0.47,1007.39
3.917,-0.79,-0.29,0.24,-0.56,1.40,0.47,1007.39
3.96,-1.00,-0.31,0.21,-0.56,1.40,0.47,1007.39
3.99,-1.00,-0.31,0.21,-0.42,0.99,0.13,1007.36
4.026,-1.20,-0.37,0.19,-0.42,0.99,0.13,1007.36
4.026,-1.20,-0.37,0.19,-0.42,0.99,0.13,1007.36
4.072,-1.20,-0.37,0.19,-0.14,0.70,-0.43,1007.36
4.077,-1.20,-0.37,0.19,-0.14,0.70,-0.43,1007.37
4.105,-1.16,-0.35,0.21,0.44,0.75,-1.17,1007.37
4.127,-1.16,-0.35,0.21,0.44,0.75,-1.17,1007.28
4.17,-1.13,-0.31,0.19,0.44,0.75,-1.17,1007.28
4.173,-1.13,-0.31,0.19,0.95,0.29,-1.25,1007.28
4.197,-1.13,-0.31,0.19,0.95,0.29,-1.25,1007.33
4.226,-1.18,-0.30,0.21,0.95,0.29,-1.25,1007.33
4.242,-1.18,-0.30,0.21,1.18,-0.03,-1.38,1007.33
4.279,-1.18,-0.30,0.21,1.18,-0.03,-1.38,1007.30
4.305,-1.07,-0.22,0.31,1.37,-0.70,-1.15,1007.30
4.337,-1.07,-0.22,0.31,1.37,-0.70,-1.15,1007.27
4.337,-1.07,-0.22,0.31,1.37,-0.70,-1.15,1007.27
4.381,-1.02,-0.19,0.36,1.37,-0.70,-1.15,1007.27
4.385,-1.02,-0.19,0.36,1.42,-1.21,-0.67,1007.27
4.415,-1.02,-0.19,0.36,1.42,-1.21,-0.67,1007.30
4.436,-0.85,-0.21,0.36,0.48,-1.36,-0.11,1007.30
4.477,-0.85,-0.21,0.36,0.48,-1.36,-0.11,1007.29
4.493,-0.75,-0.19,0.37,0.48,-1.36,-0.11,1007.29
4.493,-0.75,-0.19,0.37,0.48,-1.36,-0.11,1007.29
4.493,-0.75,-0.19,0.37,0.48,-1.36,-0.11,1007.29
4.493,-0.75,-0.19,0.37,0.48,-1.36,-0.11,1007.29
4.493,-0.75,-0.19,0.37,0.48,-1.36,-0.11,1007.29
4.493,-0.75,-0.19,0.37,0.48,-1.36,-0.11,1007.29
4.741,-0.75,-0.19,0.37,0.21,-1.36,0.43,1007.29
4.741,-0.75,-0.19,0.37,0.21,-1.36,0.43,1007.29
4.741,-0.75,-0.19,0.37,0.21,-1.36,0.43,1007.29
4.741,-0.75,-0.19,0.37,0.21,-1.36,0.43,1007.29
4.741,-0.75,-0.19,0.37,0.21,-1.36,0.43,1007.29
4.765,-0.67,-0.19,0.38,-0.26,-0.56,1.48,1007.26
4.768,-0.72,-0.22,0.38,-0.51,0.04,1.36,1007.26
4.833,-0.72,-0.22,0.38,-0.51,0.04,1.36,1007.43
4.836,-0.63,-0.20,0.37,-0.59,0.39,1.33,1007.43
4.836,-0.63,-0.20,0.37,-0.59,0.39,1.33,1007.43
4.894,-0.72,-0.23,0.30,-0.59,0.39,1.33,1007.43
4.9,-0.72,-0.23,0.30,-0.49,0.88,1.33,1007.36
4.9,-0.72,-0.23,0.30,-0.49,0.88,1.33,1007.36
4.985,-0.91,-0.25,0.26,-0.49,0.88,1.33,1007.36
4.985,-0.91,-0.25,0.26,-0.49,0.88,1.33,1007.36
4.992,-0.91,-0.25,0.26,-0.57,1.37,0.98,1007.33
5.032,-0.85,-0.27,0.25,-0.15,2.02,0.11,1007.33
5.032,-0.85,-0.27,0.25,-0.15,2.02,0.11,1007.33
5.08,-0.85,-0.27,0.25,-0.15,2.02,0.11,1007.17
5.103,-1.20,-0.26,0.28,-0.15,2.02,0.11,1007.17
5.12,-1.20,-0.26,0.28,0.20,1.50,-0.77,1007.33
5.161,-1.19,-0.27,0.31,0.20,1.50,-0.77,1007.33
5.177,-1.19,-0.27,0.31,0.50,1.01,-1.15,1007.36
5.177,-1.19,-0.27,0.31,0.50,1.01,-1.15,1007.36
5.23,-1.18,-0.24,0.31,0.50,1.01,-1.15,1007.36
5.259,-1.18,-0.24,0.31,0.95,0.38,-1.45,1007.30
5.259,-1.18,-0.24,0.31,0.95,0.38,-1.45,1007.30
5.298,-1.16,-0.22,0.26,1.15,-0.37,-1.39,1007.30
5.328,-1.16,-0.22,0.26,1.15,-0.37,-1.39,1007.26
5.328,-1.16,-0.22,0.26,1.15,-0.37,-1.39,1007.26
5.391,-1.12,-0.28,0.26,1.15,-0.37,-1.39,1007.26
5.391,-1.12,-0.28,0.26,1.15,-0.37,-1.39,1007.26
5.428,-1.05,-0.29,0.26,0.79,-0.70,-1.46,1007.32
5.428,-1.05,-0.29,0.26,0.79,-0.70,-1.46,1007.32
5.465,-1.05,-0.29,0.26,0.81,-1.01,-1.30,1007.28
5.495,-0.90,-0.23,0.36,0.81,-1.01,-1.30,1007.28
5.527,-0.90,-0.23,0.36,1.01,-1.31,-0.75,1007.28
5.527,-0.90,-0.23,0.36,1.01,-1.31,-0.75,1007.28
5.564,-0.78,-0.18,0.41,1.01,-1.31,-0.75,1007.28
5.599,-0.78,-0.18,0.41,0.74,-1.49,-0.04,1007.36
5.599,-0.78,-0.18,0.41,0.74,-1.49,-0.04,1007.36
5.632,-0.75,-0.17,0.44,0.36,-1.56,0.87,1007.36
5.667,-0.75,-0.17,0.44,0.36,-1.56,0.87,1007.35
5.695,-0.67,-0.18,0.42,0.36,-1.56,0.87,1007.35
5.71,-0.67,-0.18,0.42,0.18,-1.23,1.33,1007.35
5.737,-0.67,-0.18,0.42,0.18,-1.23,1.33,1007.40
5.776,-0.61,-0.19,0.40,0.18,-1.23,1.33,1007.40
5.778,-0.61,-0.19,0.40,-0.07,-0.68,1.54,1007.40
5.807,-0.61,-0.19,0.40,-0.07,-0.68,1.54,1007.39
5.831,-0.59,-0.19,0.39,-0.06,-0.10,1.75,1007.39
5.831,-0.59,-0.19,0.39,-0.06,-0.10,1.75,1007.39
5.886,-0.59,-0.19,0.39,-0.06,-0.10,1.75,1007.29
5.9,-0.65,-0.17,0.39,-0.10,0.71,1.58,1007.29
5.95,-0.65,-0.17,0.39,-0.10,0.71,1.58,1007.35
5.95,-0.65,-0.17,0.39,-0.10,0.71,1.58,1007.35
5.964,-0.65,-0.19,0.30,-0.30,1.75,1.70,1007.35
5.964,-0.65,-0.19,0.30,-0.30,1.75,1.70,1007.35
6.047,-0.65,-0.19,0.30,-0.30,1.75,1.70,1007.34
6.051,-0.74,-0.23,0.25,-0.30,1.75,1.70,1007.34
6.087,-0.74,-0.23,0.25,-0.69,2.00,1.13,1007.34
6.087,-0.74,-0.23,0.25,-0.69,2.00,1.13,1007.34
6.118,-1.16,-0.28,0.27,0.06,1.70,0.56,1007.34
6.118,-1.16,-0.28,0.27,0.06,1.70,0.56,1007.34
6.185,-1.16,-0.28,0.27,0.06,1.70,0.56,1007.40
6.191,-1.20,-0.26,0.32,0.51,1.86,-0.72,1007.40
6.227,-1.20,-0.26,0.32,0.51,1.86,-0.72,1007.33
6.227,-1.20,-0.26,0.32,0.51,1.86,-0.72,1007.33
6.28,-1.26,-0.19,0.35,0.51,1.86,-0.72,1007.33
6.284,-1.26,-0.19,0.35,0.83,1.09,-1.31,1007.33
6.314,-1.22,-0.14,0.33,1.16,0.07,-1.42,1007.29
6.37,-1.22,-0.14,0.33,1.29,-0.68,-1.59,1007.29
6.37,-1.22,-0.14,0.33,1.29,-0.68,-1.59,1007.29
6.374,-1.18,-0.05,0.28,1.29,-0.68,-1.59,1007.30
6.44,-1.18,-0.05,0.28,0.43,-1.05,-1.31,1007.30
6.44,-1.18,-0.05,0.28,0.43,-1.05,-1.31,1007.30
6.444,-1.17,-0.13,0.28,0.43,-1.05,-1.31,1007.25
6.498,-1.17,-0.13,0.28,0.39,-1.42,-1.06,1007.25
6.508,-1.07,-0.17,0.31,0.39,-1.42,-1.06,1007.33
6.508,-1.07,-0.17,0.31,0.39,-1.42,-1.06,1007.33
6.588,-1.07,-0.17,0.31,0.33,-1.70,-0.40,1007.33
6.588,-1.07,-0.17,0.31,0.33,-1.70,-0.40,1007.33
6.595,-0.94,-0.17,0.35,0.33,-1.70,-0.40,1007.28
6.671,-0.94,-0.17,0.35,0.23,-1.79,0.20,1007.28
6.671,-0.94,-0.17,0.35,0.23,-1.79,0.20,1007.28
6.678,-0.82,-0.12,0.39,0.23,-1.79,0.20,1007.41
6.706,-0.68,-0.12,0.37,0.01,-1.69,0.91,1007.41
6.728,-0.68,-0.12,0.37,0.01,-1.69,0.91,1007.33
6.767,-0.68,-0.12,0.37,0.07,-1.12,1.51,1007.33
6.767,-0.68,-0.12,0.37,0.07,-1.12,1.51,1007.33
6.767,-0.68,-0.12,0.37,0.07,-1.12,1.51,1007.33
6.767,-0.68,-0.12,0.37,0.07,-1.12,1.51,1007.33
6.767,-0.68,-0.12,0.37,0.07,-1.12,1.51,1007.33
6.767,-0.68,-0.12,0.37,0.07,-1.12,1.51,1007.33
6.992,-0.64,-0.14,0.37,0.07,-1.12,1.51,1007.33
6.992,-0.64,-0.14,0.37,0.07,-1.12,1.51,1007.33
6.992,-0.64,-0.14,0.37,0.07,-1.12,1.51,1007.33
6.992,-0.64,-0.14,0.37,0.07,-1.12,1.51,1007.33
6.998,-0.68,-0.15,0.41,-0.02,0.18,1.68,1007.27
7.033,-0.63,-0.14,0.40,-0.19,1.17,1.19,1007.28
7.036,-0.82,-0.18,0.38,-0.19,1.17,1.19,1007.28
7.079,-0.82,-0.18,0.38,-0.19,1.17,1.19,1007.27
7.105,-0.82,-0.18,0.38,-0.16,1.75,0.62,1007.27
7.107,-0.79,-0.21,0.37,-0.16,1.75,0.62,1007.27
7.137,-0.79,-0.21,0.37,-0.16,1.75,0.62,1007.29
7.182,-0.79,-0.21,0.37,-0.07,1.50,0.00,1007.29
7.185,-1.03,-0.16,0.36,-0.07,1.50,0.00,1007.29
7.208,-1.03,-0.16,0.36,-0.07,1.50,0.00,1007.25
7.24,-1.11,-0.16,0.35,0.28,1.62,-0.78,1007.25
7.24,-1.11,-0.16,0.35,0.28,1.62,-0.78,1007.25
7.302,-1.11,-0.16,0.35,0.28,1.62,-0.78,1007.25
7.309,-1.18,-0.15,0.33,0.28,1.06,-1.22,1007.25
7.347,-1.18,-0.15,0.33,0.28,1.06,-1.22,1007.24
7.374,-1.18,-0.15,0.33,0.65,0.67,-1.53,1007.24
7.376,-1.18,-0.16,0.28,0.65,0.67,-1.53,1007.24
7.437,-1.18,-0.16,0.28,0.65,0.67,-1.53,1007.34
7.437,-1.18,-0.16,0.28,0.65,0.67,-1.53,1007.34
7.443,-1.17,-0.17,0.27,0.79,0.05,-1.59,1007.34
7.487,-1.17,-0.17,0.27,0.79,0.05,-1.59,1007.34
7.516,-1.17,-0.17,0.27,1.18,-0.43,-1.69,1007.34
7.52,-1.15,-0.18,0.29,1.18,-0.43,-1.69,1007.34
7.593,-1.15,-0.18,0.29,1.18,-0.43,-1.69,1007.37
7.593,-1.15,-0.18,0.29,1.18,-0.43,-1.69,1007.37
7.6,-1.07,-0.18,0.34,1.00,-0.95,-1.36,1007.37
7.627,-1.07,-0.18,0.34,1.00,-0.95,-1.36,1007.25
7.627,-1.07,-0.18,0.34,1.00,-0.95,-1.36,1007.25
7.686,-1.07,-0.18,0.34,0.88,-1.50,-0.52,1007.25
7.712,-1.02,-0.16,0.37,0.88,-1.50,-0.52,1007.32
7.719,-0.87,-0.12,0.42,0.52,-1.82,0.26,1007.32
7.768,-0.87,-0.12,0.42,0.18,-1.91,0.96,1007.32
7.772,-0.71,-0.13,0.40,0.18,-1.91,0.96,1007.33
7.772,-0.71,-0.13,0.40,0.18,-1.91,0.96,1007.33
7.875,-0.71,-0.13,0.40,0.10,-1.47,1.50,1007.33
7.875,-0.71,-0.13,0.40,0.10,-1.47,1.50,1007.33
7.875,-0.71,-0.13,0.40,0.10,-1.47,1.50,1007.33
7.906,-0.62,-0.14,0.36,0.17,-0.72,1.83,1007.22
7.914,-0.62,-0.14,0.35,0.17,-0.72,1.83,1007.20
7.971,-0.62,-0.14,0.35,0.13,0.08,1.55,1007.20
7.971,-0.62,-0.14,0.35,0.13,0.08,1.55,1007.20
7.977,-0.63,-0.11,0.38,0.13,0.08,1.55,1007.25
7.977,-0.63,-0.11,0.38,0.13,0.08,1.55,1007.25
8.08,-0.63,-0.11,0.38,-0.02,0.95,1.54,1007.25
8.08,-0.63,-0.11,0.38,-0.02,0.95,1.54,1007.25
8.086,-0.71,-0.13,0.44,-0.02,0.95,1.54,1007.24
8.116,-0.71,-0.13,0.44,-0.32,1.16,1.16,1007.24
8.123,-0.64,-0.09,0.42,-0.32,1.16,1.16,1007.22
8.123,-0.64,-0.09,0.42,-0.32,1.16,1.16,1007.22
8.21,-0.64,-0.09,0.42,-0.31,1.37,0.91,1007.22
8.215,-0.89,-0.16,0.40,-0.31,1.37,0.91,1007.22
8.24,-0.89,-0.16,0.40,-0.04,1.63,-0.06,1007.30
8.269,-1.03,-0.18,0.40,-0.04,1.63,-0.06,1007.31
8.269,-1.03,-0.18,0.40,-0.04,1.63,-0.06,1007.31
8.309,-1.11,-0.15,0.39,0.06,1.44,-0.69,1007.31
8.327,-1.11,-0.15,0.39,0.06,1.44,-0.69,1007.33
8.364,-1.11,-0.15,0.39,0.31,1.12,-0.99,1007.33
8.397,-1.10,-0.14,0.34,0.31,1.12,-0.99,1007.24
8.397,-1.10,-0.14,0.34,0.31,1.12,-0.99,1007.24
8.431,-1.10,-0.14,0.34,0.54,0.71,-1.36,1007.24
8.436,-1.12,-0.12,0.34,0.54,0.71,-1.36,1007.24
8.5,-1.12,-0.12,0.34,0.54,0.71,-1.36,1007.26
8.504,-1.13,-0.11,0.35,0.98,0.04,-1.45,1007.26
8.504,-1.13,-0.11,0.35,0.98,0.04,-1.45,1007.26
8.559,-1.13,-0.11,0.35,0.98,0.04,-1.45,1007.29
8.577,-1.13,-0.12,0.39,0.92,-0.64,-1.42,1007.29
8.607,-1.13,-0.12,0.39,0.92,-0.64,-1.42,1007.30
8.631,-1.13,-0.12,0.39,0.46,-1.24,-1.20,1007.30
8.636,-1.06,-0.18,0.41,0.46,-1.24,-1.20,1007.30
8.686,-1.06,-0.18,0.41,0.46,-1.24,-1.20,1007.30
8.705,-1.06,-0.18,0.41,0.53,-1.76,-0.72,1007.30
8.708,-0.95,-0.17,0.45,0.53,-1.76,-0.72,1007.30
8.747,-0.95,-0.17,0.45,0.53,-1.76,-0.72,1007.28
8.774,-0.95,-0.17,0.45,0.39,-2.08,-0.05,1007.28
8.817,-0.87,-0.18,0.44,0.39,-2.08,-0.05,1007.34
8.817,-0.87,-0.18,0.44,0.39,-2.08,-0.05,1007.34
8.817,-0.87,-0.18,0.44,0.39,-2.08,-0.05,1007.34
8.895,-0.87,-0.18,0.44,0.28,-1.94,0.43,1007.34
8.895,-0.87,-0.18,0.44,0.28,-1.94,0.43,1007.34
8.908,-0.64,-0.19,0.52,0.46,-1.70,0.82,1007.34
8.957,-0.64,-0.19,0.52,0.46,-1.70,0.82,1007.25
8.973,-0.64,-0.19,0.52,0.54,-1.37,1.01,1007.25
8.975,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.25
9.027,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.22
9.027,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.22
9.027,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.22
9.027,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.22
9.027,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.22
9.027,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.22
9.027,-0.60,-0.18,0.57,0.54,-1.37,1.01,1007.22
9.298,-0.60,-0.18,0.57,0.56,-0.98,0.94,1007.22
9.298,-0.60,-0.18,0.57,0.56,-0.98,0.94,1007.22
9.298,-0.60,-0.18,0.57,0.56,-0.98,0.94,1007.22
9.298,-0.60,-0.18,0.57,0.56,-0.98,0.94,1007.22
9.298,-0.60,-0.18,0.57,0.56,-0.98,0.94,1007.22
9.307,-0.48,-0.16,0.73,0.20,-0.16,0.26,1007.14
9.311,-0.44,-0.09,0.84,0.02,-0.23,0.22,1007.23
